#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
65100027582 229212231 187766300 
65200026369 229257310 187810118 
65300009334 229691368 188217648 
65400012947 230294405 188771260 
65500008470 231023295 189482842 
65600021475 231506165 189933605 
65700019426 231524534 189950786 
65800026304 231542736 189968505 
65900024613 231559063 189984388 
66000023696 231572551 189997398 
66100024541 231586881 190011224 
66200015475 231604232 190028067 
66300002345 231871615 190274780 
66400002743 232841917 191157136 
66500013836 233373626 191654987 
66600002948 233711130 191969788 
66700013694 234619754 192859882 
66800007726 234993113 193212503 
66900006347 235908300 194067027 
67000011576 236691051 194820924 
67100007886 237854490 195857074 
67200006466 238600253 196570554 
67300005687 240016967 197913077 
67400004403 241233773 199050071 
67500005659 242493154 200213671 
67600007244 243680893 201295303 
67700028334 243749552 201360398 
67800012171 243977196 201556516 
67900022419 244468206 201984409 
68000023498 244492951 202007727 
68100021078 244516006 202029983 
68200017816 244538184 202051372 
68300023601 244562448 202074786 
68400021744 244740626 202244912 
68500003602 245565692 202995999 
68600012504 246667450 204015251 
68700007769 246953509 204293099 
68800013246 247212411 204548426 
68900003147 247639815 204942304 
69000013129 248174923 205443743 
69100006810 249086179 206305723 
69200010503 250056676 207237883 
69300014054 250489148 207628820 
69400020449 250599778 207731153 
69500011134 250752997 207875472 
69600003044 251039657 208154635 
69700011563 251929855 208986026 
69800007151 252971855 209959640 
69900014916 253576980 210551001 
70000016597 253636362 210608731 
70100022119 253659318 210631169 
70200022195 253686405 210657659 
70300018603 253707261 210678131 
70400024810 253728303 210698647 
70500021691 253752050 210721751 
70600011856 253775613 210744716 
70700019627 253804753 210770295 
70800023022 253824018 210787071 
70900004144 254676221 211562424 
71000007022 255491361 212332206 
71100007003 256640548 213406502 
71200016230 257395105 214148504 
71300009466 257842704 214572722 
71400004827 259094573 215728307 
71500004480 260166514 216739620 
71600009439 260809581 217366752 
71700004943 261537195 218036201 
71800008183 262895021 219290185 
71900019291 263372493 219753229 
72000013733 263430842 219810599 
72100024243 263495046 219872541 
72200017184 263555769 219930690 
72300017814 263617922 219991089 
72400008310 264002350 220366014 
72500009602 264539949 220897839 
72600004263 265583675 221676459 
72700013993 266074627 221984187 
72800136616 266138213 222046681 
72900013124 266200920 222107763 
73000011975 266280868 222185400 
73100014988 266469248 222346293 
73200015031 266868802 222734589 
73300020842 266898219 222762900 
73400016159 267129011 222988277 
73500007251 267240035 223097130 
73600025973 267702466 223532725 
73700022372 267751568 223580332 
73800011223 267985156 223795450 
73900017304 268036425 223844907 
74000017097 268074096 223881231 
74100004900 268834287 224589800 
74200017522 270061020 225728810 
74300017509 270186035 225822497 
74400017711 270215331 225850637 
74500021756 270440288 226046682 
74600020498 270570120 226144847 
74700024640 270598456 226171891 
74800018579 270973300 226516539 
74900024065 271416914 226917467 
75000016520 271465990 226964985 
75100004636 272457297 227876890 
75200007070 273212059 228580305 
75300008101 273500287 228864357 
75400013713 273726884 229087712 
75500006036 274907674 230148664 
75600007360 275852302 231037314 
75700001495 277269045 232333137 
75800007418 278033608 233069317 
75900005476 279041511 233993577 
76000003976 280098430 234995992 
76100008240 280778638 235623449 
76200006662 280883282 235721485 
76300056086 281683559 236480988 
76400015621 281914648 236691453 
76500016292 282286609 237018369 
76600007977 283299357 237812442 
76700002911 284772655 239135336 
76800002518 286399906 240653557 
76900002580 287716483 241900183 
77000001709 290529133 244558490 
77100008299 291790905 245719329 
77200006123 291950855 245788902 
77300004399 292111306 245862644 
77400005349 292268128 245937173 
77500013842 292425261 246007571 
77600005469 292588455 246080477 
77700003585 292751432 246149579 
77800005021 292915181 246223470 
77900003596 293076136 246300044 
78000004485 293238705 246378354 
78100003336 293403701 246456331 
78200004426 293571936 246532981 
78300002903 293738218 246608112 
78400006537 293905604 246682095 
78500003552 294072596 246760974 
78600008465 294237232 246839510 
78700004393 294399160 246915177 
78800004628 294561789 246995498 
78900009948 294722504 247075060 
79000006398 294887000 247158216 
79100005741 295049409 247237358 
79200004874 295212217 247316586 
79300005876 295376367 247393483 
79400005393 295538647 247467831 
79500005288 295698950 247543356 
79600007778 295864455 247620289 
79700003480 296041693 247714637 
79800011469 296219177 247813831 
79900003515 296398442 247911275 
80000006424 296571318 248012289 
80100003618 296747998 248119594 
80200005059 296926390 248228630 
80300005343 297100102 248332064 
80400005480 297272778 248432812 
80500005914 297446982 248530337 
80600010433 297628652 248627939 
80700005359 297804966 248716997 
80800006235 297980935 248807337 
80900003737 298161695 248903417 
81000005026 298335815 248992262 
81100002742 298510434 249077281 
81200004877 298687154 249168346 
81300009407 298868529 249259225 
81400005084 299051602 249345637 
81500004219 299232752 249428839 
81600006284 299418181 249520298 
81700005380 299598109 249612179 
81800004569 299782310 249702712 
81900005535 299969973 249787680 
82000003637 300155910 249876694 
82100003711 300334641 249966626 
82200005440 300515733 250059185 
82300005489 300699191 250146188 
82400003409 300884593 250237354 
82500005276 301064766 250327723 
82600004559 301252051 250416986 
82700003343 301433002 250508605 
82800004980 301619011 250598118 
82900004674 301804404 250683967 
83000005581 301982529 250766168 
83100004564 302159761 250847016 
83200004229 302339266 250930411 
83300007901 302516323 251010591 
83400005976 302689381 251087030 
83500005551 302866682 251166066 
83600004796 303046069 251249315 
83700009025 303226854 251332455 
83800006182 303406654 251418448 
83900005655 303582008 251499038 
84000011134 303760135 251580395 
84100006437 303935208 251659600 
84200003962 304118712 251744069 
84300005259 304295647 251821959 
84400005233 304471548 251904698 
84500004397 304646250 251981732 
84600005838 304826902 252070491 
84700007171 305004150 252150152 
84800004856 305178419 252229419 
84900004763 305363611 252318690 
85000005461 305545328 252408450 
85100003199 305717882 252491503 
85200005043 305891074 252579869 
85300009761 306062357 252665999 
85400004192 306239060 252761099 
85500005502 306413051 252852714 
85600005576 306599867 252942048 
85700004967 306779305 253024072 
85800005584 306952753 253109966 
85900004248 307126107 253194487 
86000001652 307301144 253275049 
86100004894 307473077 253360747 
86200005315 307654139 253454950 
86300005490 307831828 253539676 
86400006323 308004045 253619118 
86500003713 308178216 253702592 
86600009044 308357429 253789223 
86700005462 308534101 253875001 
86800004828 308706296 253953871 
86900006733 308881954 254040855 
87000006539 309933340 254906687 
87100008454 310982838 255829472 
87200015735 312172922 256902390 
87300009565 312685285 257368574 
87400013792 313931092 258500024 
87500013921 314106858 258658540 
87600016604 314290858 258818221 
87700003100 314553671 259050335 
87800008901 315195433 259593635 
87900012684 315413406 259721644 
88000008006 315651499 259865587 
88100022954 315827634 259970311 
88200022438 315964037 260047692 
88300024738 316041671 260090998 
88400026775 316206327 260188328 
88500007588 316453110 260336287 
88600026714 316634577 260447988 
88700022210 316871129 260585044 
88800022123 316900940 260606230 
88900008478 317204051 260876843 
89000015752 317635226 261261180 
89100020650 318069665 261651355 
89200022131 318451371 261980180 
89300007463 318804284 262308800 
89400005597 319325135 262779701 
89500015695 319939825 263355355 
89600010717 320156407 263541824 
89700024219 320251310 263633765 
89800010092 320588912 263952802 
89900021893 321148653 264308699 
90000028697 321325820 264370025 
90100032939 321436412 264395370 
90200022223 321535454 264415860 
90300031460 321632945 264435953 
90400029424 321730291 264455603 
90500028050 321829746 264475668 
90600027813 321927765 264495394 
90700015291 322113979 264626909 
90800007891 322573554 264992797 
90900023471 323169695 265500252 
91000014583 323558802 265861519 
91100014214 323797598 266076650 
91200016344 323844181 266121094 
91300007549 324281822 266513838 
91400009815 324898126 267066033 
91500015583 325433154 267552783 
91600009880 326071867 268141072 
91700018285 326592173 268614830 
91800003439 327355888 269283793 
91900006862 327773669 269678320 
92000013840 328254174 270116282 
92100012684 328709487 270508777 
92200005599 329387079 271120327 
92300007689 329942437 271665026 
92400003638 330889422 272498859 
92500013775 331862053 273308334 
92600019318 332208378 273639550 
92700006116 332773716 274150619 
92800021119 333073174 274424095 
92900023991 333567874 274863215 
93000014931 333686467 274965857 
93100019288 333788637 275065218 
93200001681 334297588 275534728 
93300005896 334823750 275844655 
93400018909 335144300 275994252 
93500026175 335306843 276043355 
93600029553 335410924 276065276 
93700033030 335513210 276086696 
93800025009 335612833 276107153 
93900033158 335710819 276126832 
94000012976 335864482 276206781 
94100025539 336356491 276647008 
94200006650 337054192 277098594 
94300004891 337777747 277555921 
94400015422 338610071 278208500 
94500014937 338692392 278288307 
94600003430 338777396 278370154 
94700008047 339679869 279155578 
94800021346 340311342 279722411 
94900000729 341357469 280662781 
95000015550 342081211 281293263 
95100021270 342591093 281767863 
95200023146 342994644 282147900 
95300008390 343897164 282941197 
95400015827 344196397 283205115 
95500008463 344311264 283315068 
95600005834 344426320 283424417 
95700023968 344579246 283544640 
95800026547 344659126 283576384 
95900017487 344913971 283628736 
96000015522 345878773 283775439 
96100010690 346951361 284027806 
96200022712 347115052 284181435 
96300007077 347467969 284514214 
96400023502 347860728 284882115 
96500016565 347887333 284907291 
96600023198 348044320 285051542 
96700017086 348259293 285253912 
96800022344 348285327 285278762 
96900025821 348304880 285297095 
97000027486 348366198 285351892 
97100027897 348408860 285393339 
97200003691 349185178 286109956 
97300007944 349717725 286617195 
97400023968 350572109 287433031 
97500021009 350678112 287534925 
97600013730 350696709 287552910 
97700025572 350714575 287570179 
