#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
60800003805 107260637315 6613973 4580628 
60900012276 107469202638 6619010 4584545 
61000003572 107646975470 6626333 4590688 
61100004821 107830056003 6631049 4593937 
61200010346 108015977688 6636063 4597417 
61300003653 108223428984 6642778 4602888 
61400009273 108408533689 6649567 4608385 
61500008053 108621696070 6655228 4612757 
61600003654 108785113711 6658800 4615348 
61700004215 109011452215 6664779 4620182 
61800002332 109181573973 6668864 4623356 
61900004041 109414138330 6674759 4628125 
62000001196 109622705471 6680149 4632119 
62100007321 109830131344 6685195 4635700 
62200006597 110047994915 6690503 4639810 
62300007035 110216622920 6696256 4644859 
62400008773 110399592571 6701917 4649555 
62500009303 110565824205 6706923 4653684 
62600011752 110768536685 6712456 4658002 
62700003534 110979892826 6717810 4662105 
62800007514 111203078933 6723555 4666850 
62900008667 111400491832 6729023 4671236 
63000008980 111577728520 6733383 4674438 
63100009768 111803524641 6740268 4680211 
63200003249 111996216676 6746137 4685041 
63300005868 112191998579 6750788 4688611 
63400003573 112383085146 6757381 4694266 
63500008147 112575148944 6762583 4698293 
63600003635 112767099604 6768067 4702413 
63700011020 112995322027 6774870 4708155 
63800007613 113157333848 6779445 4711753 
63900003366 113365601434 6785917 4716853 
64000004977 113559015588 6791102 4720494 
64100011293 113737427858 6795448 4723245 
64200010118 113917747792 6800651 4727637 
64300004383 114113314604 6806222 4732142 
64400003830 114312547664 6812692 4737147 
64500003967 114512716017 6817558 4740593 
64600006029 114731237820 6823219 4745236 
64700011794 114933152675 6828917 4749943 
64800003155 115151095150 6833473 4753512 
64900003506 115364232156 6839658 4758523 
65000003213 115536651461 6844147 4762208 
65100007283 115724385601 6848938 4765713 
65200008206 115915763007 6854061 4769459 
65300007648 116091716146 6859106 4773659 
65400004021 116271428494 6864008 4777611 
65500009216 116440887584 6868820 4781268 
65600008563 116624677690 6873662 4784989 
65700007253 116806987426 6880064 4789951 
65800003216 117035480266 6886654 4795243 
65900007574 117267617004 6893013 4800413 
66000005785 117464016455 6898552 4804396 
66100004034 117650955656 6903815 4808644 
66200003190 117833347050 6908430 4812207 
66300010705 118061563134 6913862 4816422 
66400003428 118231069259 6918015 4818966 
66500009493 118411548174 6924287 4824271 
66600003420 118620842874 6929456 4828273 
66700002534 118815425796 6935745 4833008 
66800007909 119030919853 6941692 4837849 
66900020917 119225503238 6946653 4841611 
67000004323 119428007726 6951420 4845143 
67100003841 119633862857 6956885 4849642 
67200005001 119823484762 6962632 4854456 
67300016246 120046716986 6967913 4858087 
67400009456 120274709169 6973577 4862378 
67500002958 120444106773 6978339 4866525 
67600003467 120677446381 6984557 4871667 
67700004146 120896504763 6989886 4875799 
67800008992 121102870104 6995446 4880108 
67900008839 121294256953 7000693 4884306 
68000008596 121489685133 7006949 4889696 
68100009842 121694194832 7011988 4893547 
68200009482 121903335755 7017238 4897230 
68300007625 122112763053 7022604 4901301 
68400008467 122329943232 7029163 4906407 
68500009423 122548146266 7034414 4910209 
68600002989 122722400902 7039267 4914232 
68700007569 122934009066 7044608 4918448 
68800003483 123125300675 7048938 4921163 
68900008300 123347881609 7054853 4925492 
69000002836 123537115586 7059633 4929443 
69100010414 123747761915 7064503 4933595 
69200003601 123925253441 7070470 4938900 
69300167242 124148097504 7075482 4942886 
69400007931 124345306942 7080942 4946710 
69500008606 124543115812 7087850 4952375 
69600003793 124716289709 7092840 4956681 
69700006748 124925578353 7098828 4961220 
69800003887 125084641792 7102298 4963714 
69900011267 125278209957 7106972 4967640 
70000005956 125487116991 7113128 4972778 
70100009629 125677203606 7117685 4976472 
70200007648 125839853584 7122663 4980063 
70300010394 126044231981 7129303 4985981 
70400007005 126248082375 7135712 4990979 
70500008464 126428675086 7140826 4995082 
70600004240 126609344591 7146256 4999579 
70700006393 126818068520 7151643 5004230 
70800008123 127035078602 7156947 5008464 
70900003635 127237035911 7162831 5013242 
71000007469 127450203801 7170126 5019187 
71100003676 127627099436 7173364 5021804 
71200007902 127857972350 7179589 5027174 
71300002856 128084388804 7184589 5031091 
71400002932 128276010281 7191368 5036543 
71500001094 128472375713 7197039 5041345 
71600011547 128631032518 7201657 5044747 
71700007075 128850567302 7206369 5048097 
71800001480 129061122117 7212407 5053345 
