#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
57400014309 19506321724 2890062 1937235 
57500036167 19542066417 2891812 1937964 
57600021535 19578117600 2893559 1938533 
57700012604 19614731011 2912748 1956257 
57800032779 19651808356 2918866 1961413 
57900022465 19687428770 2922882 1964679 
58000025805 19730735394 2944956 1981506 
58100018719 19775976719 2966335 1993129 
58200032345 19814344313 2982824 2000931 
58300034280 19844480493 2982973 2001048 
58400033974 19875106259 2983178 2001229 
58500033400 19905695177 2983329 2001360 
58600035015 19936272888 2983487 2001493 
58700035053 19967047749 2983607 2001596 
58800036398 19996904531 2983816 2001787 
58900036177 20027563365 2983946 2001890 
59000035982 20056832583 2984091 2002020 
59100035191 20086740832 2984255 2002146 
59200035605 20117222389 2984382 2002239 
59300025874 20146578345 2984522 2002349 
59400033074 20185341549 2989772 2006306 
59500017160 20222201072 2992111 2007261 
59600017636 20258257046 2994013 2007906 
59700039644 20295054312 3008915 2021683 
59800031803 20332471787 3019182 2030603 
59900034625 20367644384 3022999 2033798 
60000020731 20410138228 3044485 2050743 
60100019738 20453719237 3064404 2062381 
60200033604 20495777707 3083026 2070694 
60300034200 20525784739 3083107 2070757 
60400031570 20556621641 3083244 2070881 
60500035113 20587045811 3083411 2071029 
60600309322 20616886366 3083593 2071183 
60700140562 20647203481 3083766 2071322 
60800035937 20677661292 3083883 2071408 
60900036586 20707927372 3084013 2071507 
61000034781 20737894665 3084322 2071790 
61100035764 20767699881 3084567 2072010 
61200031961 20797779922 3084824 2072233 
61300034904 20827849148 3085119 2072509 
61400016456 20868201412 3090435 2076552 
61500034509 20904337834 3092701 2077553 
61600034926 20940471945 3094707 2078188 
61700045955 20977398824 3112003 2093840 
61800046119 21014848492 3119494 2100368 
61900039263 21051982781 3136494 2113825 
62000018810 21095817525 3147808 2122173 
62100019688 21141578646 3169062 2133651 
62200035940 21177718951 3183743 2141205 
62300034855 21207115978 3183889 2141310 
62400035484 21236671277 3184040 2141419 
62500031390 21266349177 3184188 2141519 
