#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
79400012027 120364041 102255276 
79500017076 120524854 102387975 
79600017735 120682707 102528124 
79700015112 120842506 102659404 
79800018965 121008254 102800387 
79900019516 121162463 102931864 
80000017709 121323544 103063357 
80100016062 121481344 103202681 
80200012582 121640928 103334117 
80300017377 121798570 103474566 
80400014737 121960065 103607667 
80500015933 122117764 103747232 
80600015409 122278328 103878949 
80700015444 122438668 104011022 
80800017392 122596410 104150382 
80900016657 122756214 104282345 
81000017094 122914014 104421345 
81100012779 123073803 104552516 
81200017680 123231543 104692638 
81300011739 123392094 104824077 
81400020033 123561169 104967779 
81500018718 123710681 105095362 
81600018422 123872640 105229432 
81700017292 124030410 105369293 
81800014178 124190001 105501812 
81900015693 124347595 105642297 
82000019267 124508504 105774592 
82100014106 124669161 105916398 
82200014885 124831943 106049755 
82300016354 124995491 106183752 
82400013191 125153293 106322713 
82500019472 125315069 106455803 
82600015508 125472775 106595982 
82700016812 125634610 106728719 
82800014883 125792312 106869131 
82900017801 125955195 107003166 
83000014736 126117367 107136041 
83100011753 126275256 107275115 
83200014355 126434842 107407293 
83300013724 126592555 107546936 
83400013351 126753323 107678541 
83500013599 126911284 107818319 
83600017734 127071816 107949477 
83700016417 127233920 108086102 
83800016222 127391768 108222027 
83900016546 127552581 108353070 
84000013580 127710521 108492918 
84100017753 127873074 108626548 
84200017146 128030711 108766292 
84300014390 128192408 108898803 
84400011381 128361366 109044163 
84500012348 128510467 109169632 
84600007875 128670959 109301617 
84700016344 128828681 109440588 
84800016231 128990387 109574051 
84900014930 129148068 109713687 
85000015005 129309218 109845297 
85100009909 129466905 109984767 
85200019628 129629036 110117127 
85300016411 129789594 110249511 
85400016700 129947366 110388512 
85500015872 130108322 110521572 
85600014175 130266106 110661190 
85700015282 130428904 110794376 
85800016259 130586637 110934224 
85900016275 130746567 111064808 
86000018597 130909949 111202656 
86100014296 131067652 111337854 
86200017553 131228472 111470546 
86300015887 131386287 111610474 
86400017786 131546460 111741908 
86500018694 131704335 111881928 
86600017588 131866158 112015425 
86700007762 132034669 112161611 
86800018946 132185197 112287340 
86900017258 132345787 112419187 
87000016167 132503764 112558749 
87100101078 132664724 112691599 
87200017756 132822217 112830655 
87300013913 132983609 112962751 
87400015516 133141393 113101956 
87500013982 133301954 113233696 
87600014645 133462712 113365847 
87700019202 133620611 113505429 
87800013891 133782188 113638375 
87900019107 133939869 113778379 
88000017120 134099845 113909972 
88100018123 134257434 114049843 
88200014730 134418868 114182669 
88300018714 134581100 114319031 
88400010923 134738816 114455837 
88500013939 134899818 114587397 
88600015783 135057655 114726695 
88700017051 135219709 114859166 
88800012186 135377553 114998452 
88900021776 135539030 115131025 
89000018583 135704719 115272183 
89100012518 135859691 115404679 
89200017391 136020763 115537707 
89300014710 136178694 115676740 
89400016979 136340568 115809459 
89500019070 136498247 115948443 
89600015864 136660074 116080575 
89700007083 136826650 116224686 
89800014218 136977470 116350817 
89900015053 137137394 116482422 
90000016230 137295175 116621691 
90100014805 137456474 116754514 
90200017927 137616796 116895401 
90300016332 137778485 117026851 
90400004969 137941397 117169051 
90500014968 138098217 117298591 
90600017712 138259232 117430926 
90700015252 138416953 117570702 
