#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
71500009337 648591894 645854582 
71600008991 649281971 646543032 
71700018941 651087948 648346210 
71800008816 651806537 649064609 
71900001820 653012872 650268411 
72000010453 654417915 651670844 
72100009318 655157947 652409153 
72200005773 656197901 653446802 
72300010468 657753332 654999268 
72400009282 658460616 655704789 
72500002026 659636886 656876615 
72600000040 661378218 658614852 
72700009164 662183692 659420210 
72800004487 662861733 660096347 
72900008628 664612940 661844898 
73000010052 665339408 662569512 
73100004797 666100034 663329942 
73200010457 667824570 665051883 
73300008115 668720991 665946329 
73400004514 669855168 667079271 
73500009696 671195608 668417373 
73600008930 671928341 669148425 
73700004316 673126592 670344238 
73800009032 674001421 671218627 
73900021249 674861355 672077023 
74000008956 676331232 673544145 
74100010848 677175136 674387897 
74200009648 678072909 675283701 
74300011064 680091338 677297845 
74400011066 680575182 677781535 
74500009621 681430870 678635524 
74600010818 683292180 680489382 
74700010852 683907980 681105049 
74800008825 684746271 681941768 
74900008836 686808531 683996685 
75000011171 687478970 684666900 
75100011038 688392065 685578063 
75200010008 689925973 687109244 
75300009311 690779937 687963016 
75400008656 691638413 688819641 
75500009526 693306838 690485074 
75600010179 694060924 691238990 
75700009265 694989908 692166009 
75800009288 696604563 693778079 
75900009757 697346803 694520115 
76000010160 698168592 695340249 
76100008434 699388919 696557864 
76200010462 700383561 697552341 
76300004854 701260196 698428844 
76400010412 702943598 700109835 
76500002004 704925289 702087956 
76600010850 705530130 702692665 
76700008925 707231867 704391830 
76800004290 708286207 705445204 
76900010852 709812385 706970204 
77000008286 711416156 708571042 
77100011158 712285225 709440032 
77200008833 714176426 711329603 
77300008400 714904870 712057863 
77400011134 715761891 712913257 
77500010495 717406155 714554860 
77600010484 718140923 715289542 
77700003460 719222544 716368868 
77800008560 721199070 718340349 
77900007727 722014197 719155384 
78000003896 723183246 720320249 
78100009662 724860260 721994539 
78200008582 725594642 722728858 
78300003341 726752192 723883549 
78400000070 728248709 725375565 
