#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
75500003141 108241761086 19371745 17500523 
75600004695 108450912930 19377324 17503699 
75700006315 108646163818 19382678 17506751 
75800017234 108831854709 19386901 17509465 
75900011607 109038459392 19391441 17512498 
76000005716 109246193431 19393823 17514008 
76100002566 109469533576 19442323 17561539 
76200010911 109692506233 19690426 17803861 
76300007554 109798918855 19752113 17865271 
76400008600 109920878363 19813326 17925759 
76500002945 110072131715 19897862 17930853 
76600003346 110252485271 19975379 17936112 
76700005396 110446311114 20045312 17984781 
76800005423 110620230223 20131834 18070057 
76900007802 110799501381 20228488 18165467 
77000005707 110974595540 20321907 18257612 
77100007725 111134331297 20403133 18337518 
77200007087 111281750813 20465596 18398966 
