#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CPU_CYCLES #PERF_COUNT_HW_CACHE_LL_ACCESS_W #PERF_COUNT_HW_CACHE_LL_MISS_W 
55400020220 33250156160 209183255 68251904 
55500035163 33287441064 209454752 68340090 
55600039634 33315218350 209454895 68340117 
55700005572 33362737179 209594849 68400821 
55800039868 33395659906 209737333 68450922 
55900037081 33422477735 209737427 68450965 
56000040989 33449305282 209737519 68451000 
56100006389 33509887812 210039540 68568013 
56200009979 33625273746 210381593 68676432 
56300017348 33703163290 211095509 68903050 
56400015317 33777440763 211625011 69070805 
56500017085 33856740910 212420521 69324474 
56600016453 33931356972 212950667 69493657 
56700064255 34010162362 213733545 69742600 
56800014551 34086221278 214271937 69914161 
56900040063 34136103259 214809427 70088546 
57000039444 34163863567 214809602 70088579 
57100030927 34203024466 214813781 70092503 
57200040300 34245155438 215106612 70206179 
57300039919 34271959026 215106718 70206229 
57400038971 34298735909 215106831 70206273 
57500009822 34337442959 215387623 70315935 
57600009206 34453504255 215673391 70407753 
57700017508 34538956653 216205870 70576546 
57800013736 34618584154 217006593 70833053 
57900016571 34693730972 217540689 71003620 
58000007800 34771205858 218235258 71223953 
58100015578 34848176281 218872508 71427275 
58200010267 34925637028 219573237 71650489 
58300038772 34988494302 220211540 71855528 
58400037964 35016045918 220211662 71855549 
58500025556 35047117089 220212068 71855754 
58600039434 35098354229 220496444 71967680 
58700039832 35125151344 220496541 71967718 
58800040460 35151956010 220496639 71967753 
58900040477 35178796843 220496740 71967793 
59000010450 35283028748 220810209 72087517 
59100015384 35380939858 221588173 72333725 
59200015020 35455517928 222117631 72502670 
59300008802 35531402506 222744271 72701293 
59400015699 35608564130 223436077 72919528 
59500015042 35682989320 223965367 73088073 
59600016323 35762046178 224759830 73341503 
59700037815 35837015786 225563251 73601377 
59800036992 35864758862 225563373 73601411 
59900025647 35892834935 225563673 73601562 
60000039188 35945995686 225849055 73714026 
60100040343 35972862511 225849171 73714080 
60200039895 35999712818 225849249 73714120 
60300038768 36026534830 225849339 73714163 
60400008672 36108197412 226151174 73831245 
60500015927 36214545413 226679702 73996889 
60600008214 36289694146 227257744 74181051 
60700015883 36367789109 227999553 74414715 
60800016863 36442069461 228529344 74581928 
60900014887 36520916608 229324071 74833007 
61000015368 36595729848 229853727 75001202 
61100019391 36673737539 230648157 75254121 
61200038320 36712788955 230920648 75343133 
61300037169 36740574846 230920805 75343156 
61400023083 36781350478 230925748 75347829 
61500039839 36821407222 231212491 75458113 
61600038532 36848192374 231212576 75458148 
61700039219 36874998531 231212673 75458190 
61800005082 36931371881 231514337 75573530 
61900041994 37046549609 231779240 75658629 
62000016310 37126832115 232573949 75910290 
62100019778 37201215828 233103607 76079287 
62200009168 37279244425 233872318 76322797 
62300016635 37354149720 234424148 76497886 
62400009627 37430164364 235045113 76695665 
62500014197 37508541408 235745720 76919412 
62600035422 37561311576 236283035 77093895 
62700040220 37589019221 236283204 77093919 
62800018384 37627316897 236283950 77094436 
62900039207 37670856693 236575347 77208802 
63000038891 37697689485 236575445 77208836 
63100040864 37724463034 236575543 77208878 
63200008786 37755709516 236612813 77234698 
63300009173 37872164097 237141473 77408398 
63400014840 37961336773 237673503 77577213 
63500008855 38038036344 238325621 77784260 
63600014364 38115554618 239002000 77999469 
63700017330 38190432111 239534756 78168666 
63800015546 38270151801 240334052 78423340 
63900013858 38345567204 240867488 78593786 
64000038235 38413497449 241675024 78854911 
64100039987 38441206571 241675151 78854922 
64200030615 38470884424 241675562 78855168 
64300040854 38522411462 241960820 78968103 
64400039731 38549247787 241960920 78968130 
64500039894 38576175502 241961021 78968169 
64600037470 38603022602 241961120 78968210 
64700009054 38701225796 242262857 79084683 
64800008567 38799841074 242873861 79279129 
64900016727 38877604939 243581695 79505825 
65000019680 38952015187 244110136 79673963 
65100016030 39030959769 244903131 79926134 
65200014909 39105464616 245432391 80092954 
