#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
70600006717 7330217 4683316 
70700008774 7336525 4687039 
70800012442 7345701 4691350 
70900024925 7355937 4698221 
71000020945 7368101 4705244 
71100010045 7374565 4709747 
71200027360 7385540 4714971 
71300025159 7396062 4721228 
71400012098 7400528 4723984 
71500031379 7410643 4729180 
71600009847 7416673 4732194 
71700012300 7419668 4733669 
71800135076 7425040 4736342 
71900018385 7428720 4738091 
72000026791 7439537 4743832 
72100013418 7444277 4746344 
72200024451 7447837 4748166 
72300011388 7453578 4751128 
72400031426 7457403 4753378 
72500011853 7461176 4755232 
72600006752 7463289 4756086 
72700023507 7465600 4757120 
72800017057 7468654 4758489 
72900015224 7470650 4759316 
73000011809 7484020 4770185 
73100012066 7505202 4786362 
73200016148 7528352 4800110 
73300022016 7549085 4814862 
73400017641 7563231 4825943 
73500010721 7577005 4835759 
73600010208 7591582 4846457 
73700014073 7600899 4852231 
73800014403 7612379 4860531 
73900012256 7626828 4868714 
74000037565 7637664 4874833 
74100020974 7644151 4878908 
74200012651 7652274 4883647 
74300027442 7668392 4892344 
74400017605 7673738 4895624 
74500006380 7678970 4898628 
74600013026 7696608 4909488 
74700004876 7707382 4915015 
74800031043 7711471 4917328 
74900024977 7716094 4919819 
75000018118 7733210 4930359 
75100015155 7745406 4938299 
75200021932 7752027 4941896 
75300021817 7760243 4946202 
75400012730 7764741 4948697 
75500024598 7775469 4955390 
75600028048 7783367 4959646 
75700022674 7798675 4969551 
75800009760 7805585 4974272 
75900013074 7820863 4983362 
76000010253 7832557 4990159 
76100011768 7842515 4996105 
76200021143 7850335 5000977 
76300015265 7857998 5005837 
76400028935 7866012 5010671 
76500025502 7872874 5014291 
76600022581 7876092 5015683 
76700021632 7882383 5018936 
76800025182 7887106 5021088 
76900011623 7894674 5026492 
77000012438 7913330 5042354 
77100014300 7930038 5055777 
77200019645 7933558 5058744 
77300013094 7956383 5076539 
77400003956 7986320 5094094 
77500010219 8007486 5102869 
77600021590 8027055 5110958 
77700012646 8049132 5121139 
77800009452 8073890 5133212 
77900015904 8092251 5139981 
78000022588 8110694 5146551 
78100010699 8136122 5159823 
78200010307 8161262 5170732 
78300013212 8179310 5176361 
78400012903 8196576 5181366 
78500013814 8216006 5187966 
78600013679 8232610 5192734 
78700012958 8252489 5200439 
78800017236 8270028 5207156 
78900009826 8300514 5223647 
79000014019 8329425 5238418 
79100012641 8353351 5247995 
79200013760 8370956 5253381 
79300010967 8387120 5258276 
79400012941 8405464 5265232 
79500010075 8429581 5276357 
79600011773 8454342 5288017 
79700013504 8478062 5298742 
79800014612 8495319 5313280 
79900017043 8495833 5313744 
80000010891 8495964 5313866 
80100014005 8496185 5314064 
80200017693 8496279 5314151 
80300012464 8496288 5314160 
80400010215 8496305 5314175 
80500020267 8499428 5316800 
80600018916 8499635 5316987 
80700022788 8499689 5317035 
80800017297 8499743 5317085 
80900014464 8510431 5326640 
81000024507 8524977 5339507 
81100011910 8544134 5355627 
81200012421 8564339 5372049 
81300014590 8584568 5389020 
81400011924 8593532 5396121 
81500009961 8611214 5409550 
81600020103 8639690 5424737 
81700012549 8662117 5434650 
81800011638 8678700 5440191 
81900009280 8699305 5447611 
82000018688 8711918 5457636 
82100010391 8736577 5471503 
82200012607 8758589 5484620 
82300014770 8783108 5503057 
82400017104 8798418 5515728 
82500018999 8802119 5518395 
82600012772 8810622 5525661 
82700012078 8816494 5530143 
82800016928 8816786 5530383 
82900025881 8816951 5530494 
83000013677 8817083 5530607 
83100016545 8817100 5530620 
83200017559 8817117 5530636 
83300013966 8818718 5531765 
83400018986 8818990 5532000 
83500016635 8819039 5532043 
83600019190 8819083 5532080 
83700011959 8825720 5537356 
83800011081 8838606 5547160 
83900011065 8854236 5559175 
84000016380 8859139 5562996 
84100012923 8868799 5569606 
84200017364 8875388 5574852 
84300014940 8886125 5582714 
84400016431 8897250 5591144 
84500014283 8922391 5607882 
84600004685 8947296 5620399 
84700011585 8965087 5626311 
84800015303 8983045 5631624 
84900014522 9005044 5640701 
85000008829 9028099 5650280 
85100015782 9055561 5665219 
85200021706 9079208 5681765 
85300014328 9091157 5690013 
85400009279 9105889 5701463 
85500010690 9126706 5717233 
85600012070 9151263 5729452 
85700011506 9168466 5735116 
85800012966 9186925 5741835 
85900015454 9215000 5756792 
86000037427 9244844 5776078 
86100010449 9257036 5786011 
86200012422 9269760 5795387 
86300017855 9288064 5809569 
86400011677 9314295 5824335 
86500016400 9335892 5833029 
86600011008 9359975 5843518 
86700011339 9378518 5850432 
86800010612 9399475 5858048 
86900011766 9414732 5868209 
87000028183 9426650 5876490 
87100014498 9443302 5888154 
87200014799 9468555 5902399 
87300010582 9481337 5909658 
87400011711 9493325 5918257 
87500013922 9513668 5930683 
87600012912 9533307 5938770 
87700016196 9550455 5944885 
87800028397 9573980 5956045 
87900016462 9595906 5965840 
88000011142 9612804 5971150 
88100012122 9633475 5979297 
88200016108 9650014 5987404 
88300010713 9657309 5992831 
88400011557 9680580 6011211 
88500012651 9704799 6029189 
88600019681 9729017 6044487 
88700011966 9750236 6054558 
88800014326 9768978 6069657 
88900012740 9781739 6079443 
89000044501 9803400 6096524 
89100012309 9823316 6109366 
89200010799 9842327 6117380 
89300009777 9863548 6128266 
89400010133 9881752 6136133 
89500008672 9906114 6148500 
89600011464 9920876 6159564 
89700013067 9931326 6167440 
89800013163 9951069 6182777 
89900014512 9965302 6191870 
90000020231 9981355 6203708 
90100010713 9990812 6209832 
90200023576 9994951 6212209 
90300011734 10003039 6216904 
90400020459 10007437 6219131 
90500012317 10015649 6224105 
90600011610 10021998 6227580 
90700011573 10027282 6230294 
90800012508 10034206 6233779 
90900021854 10037890 6235383 
91000018374 10045712 6239980 
91100022696 10050344 6242215 
91200013963 10056199 6245282 
91300018934 10060180 6246914 
91400037632 10063551 6248290 
91500010408 10067292 6249806 
91600013346 10071109 6251392 
91700011157 10074565 6252750 
91800017065 10078229 6254292 
91900026251 10081642 6255662 
92000017406 10085871 6257611 
92100022811 10089086 6258936 
92200017971 10093065 6260665 
92300027108 10096890 6262312 
92400011059 10101114 6264200 
92500007431 10104483 6265599 
92600029875 10108136 6267128 
92700015014 10117286 6274214 
92800105927 10133806 6288521 
92900010883 10153008 6301617 
93000010235 10178681 6319333 
93100005356 10203624 6338722 
93200010086 10223905 6354854 
93300013894 10244331 6371121 
93400008648 10267234 6385873 
93500007418 10294614 6403155 
93600010683 10316995 6418049 
93700014150 10342858 6434242 
93800014369 10370257 6451468 
93900013669 10391484 6468857 
94000013751 10406663 6482653 
94100016761 10427483 6500905 
94200011251 10442734 6513810 
94300012989 10478700 6544457 
94400019006 10505305 6567653 
94500014554 10520721 6580381 
94600008683 10539026 6594843 
94700006138 10549966 6603223 
94800010287 10569107 6618467 
94900013901 10588641 6631250 
95000011819 10610227 6646044 
95100013229 10638223 6664505 
95200014222 10658381 6679065 
95300019020 10669683 6688309 
95400014859 10684996 6699626 
95500013373 10696618 6708273 
95600013207 10712082 6720592 
95700011190 10727796 6732921 
95800017855 10746007 6746156 
95900014431 10762050 6758634 
96000011960 10785142 6771560 
96100011065 10805521 6783340 
96200014915 10829313 6798444 
96300022363 10855230 6817566 
96400018393 10870345 6829923 
96500014661 10884320 6840629 
96600011608 10898509 6851089 
96700011666 10907026 6857248 
96800022893 10921759 6868720 
96900020388 10934167 6877091 
97000018730 10943080 6881954 
97100007397 10950554 6887164 
97200009387 10964058 6896390 
97300012208 10973340 6901817 
97400015736 10979794 6906015 
97500025105 10989607 6911924 
97600029037 10994353 6914742 
97700021824 11000921 6917926 
97800023842 11007103 6921273 
97900008231 11010505 6923054 
98000018572 11016514 6926007 
98100009918 11021580 6928547 
98200009944 11025319 6930281 
98300010590 11030357 6932831 
98400025113 11035850 6935451 
98500025493 11039394 6937075 
98600031991 11042982 6938699 
98700005104 11047686 6940916 
98800012528 11051113 6942406 
98900026214 11054847 6943904 
99000020091 11059770 6946181 
