#PERF_COUNT_HW_INSTRUCTIONS #PERF_COUNT_HW_CACHE_LL_ACCESS_R #PERF_COUNT_HW_CACHE_LL_MISS_R 
63500009552 4821566 4324292 
63600015129 4828402 4330286 
63700104970 4833996 4335168 
63800015533 4839480 4339903 
63900013352 4846058 4345785 
64000016389 4853262 4352144 
64100014947 4858821 4356968 
64200015942 4864343 4361874 
64300015344 4870887 4367712 
64400013939 4878164 4374064 
64500014745 4883890 4378978 
64600015625 4889476 4383686 
64700014669 4895938 4389407 
64800015537 4902792 4395462 
64900016507 4908862 4400810 
65000017757 4914386 4405691 
65100015536 4919933 4410412 
65200006786 4927364 4417036 
65300014920 4934000 4422856 
65400014570 4939599 4427597 
65500014666 4945111 4432388 
65600016038 4952009 4438515 
65700013597 4959040 4444615 
65800016108 4964538 4449476 
65900015785 4970074 4454257 
66000014558 4976659 4460167 
66100015929 4983949 4466593 
66200016757 4989790 4471677 
66300013093 4995571 4476710 
66400002506 5002232 4482615 
66500016256 5009325 4488786 
66600101234 5015218 4493901 
66700001480 5020758 4498685 
66800009202 5030534 4507785 
66900012668 5060596 4536954 
67000001700 5089119 4564710 
67100011280 5115420 4590338 
67200015738 5122216 4596397 
67300012785 5129112 4602474 
67400016446 5135897 4608418 
67500016166 5141355 4613073 
67600013741 5146986 4617964 
67700012945 5153812 4624002 
67800014529 5161123 4630530 
67900014633 5166596 4635328 
68000012642 5172245 4640210 
68100011417 5178809 4646094 
68200014773 5185919 4652342 
68300016662 5191618 4657337 
68400012768 5197107 4662171 
68500014903 5203758 4668147 
68600014802 5210661 4674095 
68700015823 5216709 4679428 
68800015595 5222300 4684174 
68900017516 5227805 4688978 
69000013410 5234974 4695340 
69100013377 5241525 4701007 
69200016347 5247283 4705998 
69300015452 5252902 4710928 
69400002698 5259852 4717029 
69500016446 5266929 4723276 
69600014949 5272447 4728105 
69700012580 5278006 4732790 
69800014969 5284480 4738601 
69900016374 5291699 4744926 
70000015437 5297308 4749880 
70100014255 5302737 4754605 
70200013676 5309260 4760341 
70300015508 5316212 4766393 
70400015114 5322071 4771581 
70500016287 5327802 4776528 
70600012953 5334310 4782379 
70700014909 5340972 4788208 
70800013885 5347186 4793684 
70900015261 5352737 4798534 
71000015113 5358234 4803237 
71100015765 5365398 4809607 
71200015902 5372175 4815551 
71300013964 5377665 4820295 
71400013291 5383287 4825165 
71500016737 5390079 4831230 
71600016490 5397215 4837485 
71700012310 5402772 4842387 
71800017069 5408254 4847239 
71900015905 5414650 4852868 
72000015781 5421863 4859178 
72100015833 5427789 4864416 
72200015909 5433647 4869467 
72300016225 5440261 4875325 
72400015390 5447214 4881477 
72500014267 5453255 4886785 
72600014605 5458884 4891684 
72700014633 5464375 4896375 
72800016828 5471670 4902803 
72900012568 5478258 4908534 
73000015208 5483700 4913211 
73100016158 5489385 4918136 
73200013136 5496610 4924593 
73300017827 5503821 4931019 
73400013056 5509432 4935981 
73500016104 5514974 4940801 
73600015098 5521552 4946492 
73700002551 5528762 4952888 
73800015606 5534377 4957690 
73900014150 5540000 4962478 
74000016382 5546573 4968336 
74100014423 5553640 4974499 
74200002222 5559616 4979783 
74300013760 5565312 4984822 
74400015296 5571711 4990471 
74500015901 5578449 4996355 
74600016631 5584799 5001931 
74700016356 5590433 5006714 
74800015343 5596064 5011605 
74900015957 5603195 5017871 
75000014643 5609916 5023751 
75100015747 5615421 5028615 
75200014891 5620999 5033424 
75300014805 5627681 5039319 
75400015361 5634753 5045508 
75500016082 5640194 5050173 
75600015998 5645675 5054818 
75700013527 5652227 5060634 
75800102985 5659576 5067120 
75900015607 5665343 5072138 
76000016123 5670924 5077076 
76100016843 5677532 5082938 
76200014314 5684395 5088941 
76300015131 5690404 5094304 
76400015158 5696008 5099195 
76500015435 5701560 5103997 
76600015837 5708817 5110487 
76700015600 5715240 5116107 
76800017189 5720945 5121091 
76900016163 5726628 5126063 
77000015184 5733650 5132279 
77100014210 5740561 5138360 
77200015573 5746165 5143180 
77300016762 5751716 5147871 
77400013524 5758373 5153764 
77500015791 5765470 5159966 
77600015959 5771065 5164807 
77700015074 5776615 5169678 
77800014589 5783001 5175325 
77900015017 5790224 5181717 
78000016372 5796095 5186793 
78100014421 5801705 5191638 
78200015440 5808184 5197273 
78300013610 5814810 5203130 
78400013606 5820928 5208413 
78500014729 5826534 5213364 
78600013829 5832246 5218439 
78700015095 5839534 5224967 
78800015276 5846288 5230875 
78900016437 5851875 5235734 
79000015651 5857422 5240484 
79100014905 5864078 5246415 
79200015214 5871345 5252895 
79300014086 5876974 5257822 
79400014881 5882580 5262746 
79500016115 5889122 5268568 
79600014680 5896410 5275009 
79700015292 5902045 5279865 
79800014494 5907599 5284714 
79900015420 5914094 5290499 
80000013983 5920909 5296510 
80100016046 5926906 5301746 
80200013516 5932419 5306592 
80300002164 5937955 5311333 
80400007260 5945335 5317907 
80500014552 5951951 5323668 
80600015415 5957668 5328565 
80700014163 5963338 5333567 
80800015528 5970142 5339544 
80900015161 5977063 5345716 
81000013503 5982561 5350490 
81100015307 5987984 5355183 
81200015875 5994551 5361132 
81300013528 6001673 5367286 
81400016563 6007213 5372068 
81500014228 6012751 5376762 
81600015022 6040179 5403595 
81700013940 6091753 5454865 
81800016054 6098886 5461136 
81900014358 6105067 5466601 
82000013659 6110730 5471535 
82100011932 6117320 5477281 
82200009629 6123928 5483083 
82300015871 6130378 5488768 
82400016668 6135877 5493563 
82500014852 6141326 5498303 
82600015540 6148453 5504609 
82700013397 6155520 5510865 
82800013809 6161099 5515700 
82900016167 6166616 5520476 
83000016359 6173442 5526628 
83100011864 6180716 5532998 
83200015147 6186258 5537899 
83300018405 6191849 5542804 
83400015727 6198315 5548567 
83500015965 6205432 5554805 
83600014466 6211195 5559786 
83700015208 6216775 5564723 
83800014931 6223268 5570481 
83900012540 6230045 5576428 
84000014033 6236182 5581764 
84100010884 6241901 5586658 
84200012860 6247681 5591761 
84300016314 6254856 5598155 
84400010314 6282530 5625207 
84500015269 6306842 5648844 
84600014172 6312333 5653552 
84700014227 6319313 5659834 
84800015492 6326397 5666042 
84900013426 6332022 5670958 
85000014842 6337617 5675744 
85100013141 6344160 5681574 
85200013904 6351205 5687811 
85300014433 6356789 5692733 
85400015215 6362298 5697576 
85500015586 6368737 5703299 
85600015675 6375755 5709427 
85700015286 6381738 5714615 
85800015063 6387249 5719292 
85900012224 6393687 5724990 
86000015510 6400237 5730756 
86100015028 6406457 5736250 
86200016190 6412013 5741090 
86300015041 6417549 5745779 
86400015052 6424752 5752186 
86500016042 6431668 5758336 
86600014668 6437211 5763139 
86700017115 6442805 5767948 
86800016469 6449404 5773749 
86900015614 6456699 5780170 
87000016649 6462335 5785084 
87100014212 6467997 5790090 
87200014449 6474589 5795821 
87300013571 6481812 5802167 
87400016446 6487580 5807126 
87500013997 6493236 5812046 
87600015580 6499660 5817709 
87700007300 6506555 5823704 
87800015497 6512596 5829023 
87900016219 6518073 5833819 
88000015536 6523778 5838781 
88100015013 6531144 5845389 
88200014480 6537686 5851194 
88300015314 6543263 5855948 
88400016667 6548825 5860800 
88500016121 6555665 5866813 
88600016031 6562481 5872825 
88700012907 6568022 5877616 
88800016289 6573840 5882688 
88900010984 6580414 5888563 
89000015634 6587536 5894839 
89100015963 6593101 5899677 
89200014901 6598692 5904461 
89300016033 6605109 5910250 
89400006068 6612344 5916624 
89500014599 6618431 5921935 
89600014778 6624104 5926871 
89700016281 6630569 5932575 
89800016285 6637103 5938285 
89900013974 6643515 5943958 
90000016539 6649068 5948742 
90100015942 6654651 5953629 
90200010446 6661687 5959950 
90300013858 6668421 5965879 
90400014035 6673905 5970679 
90500013462 6679551 5975649 
90600002492 6686368 5981725 
90700016732 6693534 5988054 
90800015855 6699029 5992804 
90900014054 6704604 5997543 
91000013056 6711003 6003133 
91100014321 6718071 6009403 
91200014858 6723692 6014406 
91300014344 6729324 6019214 
91400014593 6735733 6024890 
91500016999 6742802 6031135 
91600014747 6749077 6036718 
91700015020 6754697 6041559 
91800013729 6760247 6046403 
91900011563 6767474 6052837 
92000016607 6774050 6058590 
92100015418 6779550 6063427 
92200015648 6785059 6068201 
92300017743 6791872 6074276 
92400015109 6798823 6080367 
92500013548 6804304 6085209 
92600015320 6809918 6089958 
92700015896 6816533 6095861 
92800016272 6823944 6102428 
92900015852 6829635 6107418 
93000016512 6835150 6112287 
93100017182 6841657 6117931 
93200015392 6848738 6124225 
93300017057 6854668 6129393 
93400016299 6860191 6134154 
93500015293 6866821 6139999 
93600014315 6873402 6145783 
93700014980 6879640 6151243 
93800015459 6885267 6156197 
93900014002 6891036 6161141 
94000015623 6898280 6167637 
94100013456 6904999 6173633 
94200016061 6910586 6178412 
94300015804 6916084 6183164 
94400008727 6922769 6189096 
94500015184 6929751 6195126 
94600015412 6935378 6200024 
94700015594 6940860 6204800 
94800013040 6947370 6210527 
94900016328 6954662 6216967 
95000013592 6960506 6222079 
95100014462 6966119 6226816 
95200016971 6972687 6232641 
95300016517 6979558 6238709 
95400015394 6985645 6244021 
95500015384 6991160 6248837 
95600013000 6996722 6253636 
95700014239 7004101 6260192 
95800014650 7010619 6265888 
95900016107 7016219 6270638 
96000017027 7021821 6275444 
96100014734 7028684 6281564 
96200015768 7035622 6287608 
96300015879 7041098 6292387 
96400014832 7046658 6297157 
96500016374 7053460 6303319 
96600012591 7060761 6309750 
96700016231 7066422 6314746 
96800014207 7071981 6319557 
96900014597 7078418 6325270 
97000016356 7085558 6331606 
97100013317 7091534 6336730 
97200015573 7097063 6341541 
97300015519 7103605 6347252 
97400016912 7110221 6353049 
97500016050 7116750 6358707 
97600015768 7122621 6363823 
97700016345 7128381 6368864 
97800015597 7135383 6375101 
97900015280 7142174 6381054 
98000013551 7147816 6385971 
98100013676 7153446 6390823 
98200015949 7160085 6396635 
98300015676 7167331 6403008 
98400015700 7172841 6407810 
98500014598 7178448 6412585 
98600015835 7184963 6418328 
